"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3"
"387",NA,1,17,1,1,2,2,4,1,3,1,1,1,3,0,0,1,0,0,1,1,1,NA,NA,NA,3,1,1,5,0,15,15,15
"388",1,2,18,2,NA,2,2,2,3,NA,4,2,1,1,0,0,0,0,0,0,1,1,0,5,4,2,1,2,5,6,15,14,15
"389",1,1,18,2,1,2,3,3,4,4,2,2,1,2,0,0,0,0,NA,1,1,1,0,5,3,4,1,1,4,8,10,11,12
"390",1,1,18,2,2,2,NA,2,3,3,2,3,1,2,0,0,0,0,1,NA,NA,1,1,4,3,3,1,1,2,0,10,9,12
"391",1,1,18,1,1,2,2,2,1,3,1,2,NA,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,6,14,13,14
"392",1,1,NA,2,1,NA,3,4,4,3,1,2,1,3,0,NA,0,0,0,1,1,NA,0,4,4,5,NA,3,5,8,11,13,14
"393",1,1,17,2,1,2,3,2,3,3,2,2,1,2,0,NA,1,0,0,1,NA,NA,1,4,3,2,2,3,2,0,12,NA,15
"394",1,1,18,2,2,2,3,3,4,4,2,2,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,4,14,14,15
"395",1,NA,17,1,1,1,3,2,3,3,2,2,1,2,0,0,NA,0,0,1,1,1,0,4,3,3,2,3,2,0,14,14,16
"396",1,2,18,2,1,NA,4,4,5,4,2,1,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,12,12,13
"397",1,2,18,2,2,2,3,4,4,3,2,2,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,6,16,16,17
"398",1,1,17,2,1,1,2,2,1,1,2,1,1,2,0,0,1,0,0,1,1,NA,1,NA,3,1,1,2,4,18,10,12,14
"399",1,1,18,2,1,2,2,3,1,3,1,2,1,3,0,0,1,0,0,1,1,1,0,4,3,3,NA,2,3,0,11,12,14
"400",NA,1,18,2,1,2,3,2,3,4,NA,2,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,4,14,16,17
"401",1,2,18,1,1,2,4,3,5,4,NA,2,1,3,0,0,0,0,0,NA,1,1,1,5,3,2,1,2,4,4,15,14,17
"402",1,2,18,2,1,2,4,NA,5,3,1,2,1,3,NA,0,1,0,0,1,1,1,1,5,4,5,2,NA,5,0,14,NA,14
"403",NA,1,17,2,1,2,4,3,2,3,4,2,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,3,4,0,11,12,13
"404",1,1,17,2,1,2,2,1,4,3,NA,2,2,2,0,0,1,0,1,1,NA,1,1,4,3,4,2,2,1,10,12,15,15
"405",1,1,17,2,1,2,2,1,4,3,4,2,1,2,0,0,1,0,1,1,NA,1,0,4,3,5,2,4,4,4,12,16,16
"406",1,1,19,2,2,1,NA,3,1,3,2,NA,2,1,1,0,0,0,0,1,0,1,0,2,2,3,3,4,5,16,10,11,11
"407",1,1,17,2,NA,2,3,1,3,1,2,2,1,1,NA,0,1,1,0,1,1,1,1,4,1,2,1,1,3,6,10,NA,13
"408",1,1,21,NA,2,2,4,4,3,3,4,3,1,3,NA,0,0,1,1,1,1,1,0,3,3,2,1,1,5,0,9,12,12
"409",1,2,18,2,2,2,2,2,4,4,4,2,1,NA,0,0,1,0,1,0,0,1,NA,4,4,4,NA,3,3,11,9,11,12
"410",1,2,18,2,2,1,3,4,3,3,4,3,1,2,0,0,0,0,1,1,NA,1,1,4,3,5,1,NA,NA,9,13,14,15
"411",1,1,17,2,NA,2,2,2,4,4,4,2,1,2,0,0,1,0,1,1,1,1,0,4,3,4,1,3,4,0,13,17,17
"412",1,2,17,2,2,1,4,4,2,3,4,2,1,3,0,0,1,0,0,1,1,1,0,4,4,2,1,2,4,NA,12,15,15
"413",1,1,18,2,2,2,4,2,5,3,1,2,1,2,0,NA,1,0,1,1,1,1,0,4,2,2,1,1,3,0,14,17,17
"414",1,2,21,1,2,2,1,1,1,3,1,3,NA,2,NA,0,1,0,1,1,0,1,1,5,3,3,5,2,4,21,9,10,10
"415",1,1,20,1,1,2,1,NA,3,3,4,3,2,3,0,0,0,0,0,1,1,1,1,3,2,2,1,3,3,8,11,15,15
"416",1,1,19,2,1,2,4,4,5,3,2,3,1,1,1,0,1,0,0,NA,1,1,1,3,2,5,4,NA,5,5,9,10,11
"417",1,2,17,2,2,1,3,2,3,3,4,2,1,2,NA,0,1,0,0,1,1,NA,0,4,4,4,1,2,5,10,16,18,18
"418",1,1,18,2,1,2,3,2,1,3,4,1,1,3,0,0,1,0,0,1,1,1,1,4,3,4,1,2,2,5,14,17,17
"419",1,2,18,1,1,2,2,3,3,4,4,1,1,1,0,0,0,NA,0,1,1,1,0,3,1,3,4,5,4,13,13,14,14
"420",1,NA,19,2,1,2,2,1,3,3,4,2,1,1,0,0,0,NA,0,1,NA,1,0,5,3,4,1,4,4,10,7,11,11
"421",1,1,18,2,NA,1,2,2,4,3,4,2,2,2,0,0,1,0,0,1,1,1,0,NA,1,4,1,3,4,10,14,17,17
"422",1,1,20,2,1,2,1,0,3,3,NA,2,2,1,1,1,0,0,NA,1,1,1,1,5,3,1,1,1,5,5,8,NA,10
"423",1,1,18,2,1,2,3,2,4,3,2,2,1,2,0,0,1,0,NA,0,1,1,1,3,1,2,1,2,1,4,10,13,13
"424",2,1,16,2,1,2,1,3,1,3,3,1,NA,1,0,0,1,0,0,1,0,1,1,4,3,3,1,3,5,11,10,11,NA
"425",2,1,16,1,1,2,2,2,3,3,1,2,2,2,0,NA,1,0,NA,1,1,1,0,4,4,4,1,1,5,0,12,12,12
"426",2,1,15,1,1,2,1,1,1,4,3,2,1,1,1,NA,1,0,0,1,1,0,1,4,1,3,1,1,2,6,10,10,10
"427",2,NA,15,1,NA,2,3,3,1,3,1,2,2,1,0,0,1,NA,0,1,1,1,0,5,4,4,2,3,5,4,10,10,NA
"428",2,1,NA,1,1,2,2,3,1,4,1,2,2,2,0,NA,0,0,0,1,1,0,0,4,NA,2,1,2,5,NA,16,17,NA
"429",2,1,15,1,2,2,2,1,1,3,2,2,2,1,0,0,0,0,0,1,0,0,0,1,3,4,1,1,1,0,6,8,9
"430",NA,NA,16,1,2,1,4,4,1,3,2,2,1,2,0,0,1,0,0,1,1,0,0,NA,3,2,1,3,2,5,NA,NA,11
"431",2,2,16,2,1,1,1,2,3,3,3,NA,1,3,0,1,0,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11
"432",2,NA,17,1,1,2,3,2,1,NA,1,1,NA,2,1,0,0,0,0,1,1,0,1,4,5,4,1,2,5,0,10,10,10
"433",2,1,17,1,1,2,1,1,3,3,3,1,1,1,1,0,1,0,0,0,0,1,0,5,4,4,2,2,5,0,NA,6,7
"434",2,1,15,1,1,2,4,4,5,3,1,2,2,1,0,NA,0,0,0,1,1,1,1,1,5,1,3,NA,5,0,13,14,14
"435",2,1,16,NA,2,1,2,2,1,3,4,2,2,4,0,0,0,0,NA,0,0,0,1,1,2,1,1,1,1,4,10,9,11
"436",2,1,15,1,2,2,1,NA,1,4,4,1,2,2,0,NA,1,0,0,1,1,1,0,5,4,3,1,2,4,0,10,NA,10
"437",2,1,15,1,2,2,1,1,3,4,1,2,2,1,1,0,1,0,0,1,1,1,1,4,4,3,1,2,2,4,6,7,8
"438",2,1,NA,1,1,2,0,2,3,3,3,2,2,1,0,0,1,NA,1,NA,1,0,0,3,2,3,1,2,2,0,12,11,12
"439",2,1,17,1,1,NA,2,3,3,3,1,2,2,1,0,0,1,0,0,1,1,1,0,5,5,5,1,3,3,2,10,11,12
"440",2,1,15,1,1,2,3,3,3,4,1,1,2,1,0,0,0,0,0,0,1,1,0,4,1,NA,1,1,4,0,14,16,16
"441",2,2,16,2,1,2,1,1,1,4,2,2,2,2,0,0,1,0,1,1,1,0,1,5,4,5,NA,5,3,0,7,0,0
"442",NA,2,17,2,1,2,1,1,3,3,2,2,1,2,0,0,0,1,0,0,1,1,0,4,4,NA,2,4,5,4,8,9,9
"443",2,2,15,1,2,2,4,1,2,4,4,NA,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,0,12,13,14
"444",2,2,15,1,2,2,4,1,2,4,4,NA,NA,2,0,0,1,NA,NA,NA,1,1,0,5,3,4,1,2,2,7,7,9,NA
"445",2,2,16,1,1,2,3,4,3,2,NA,2,3,2,0,0,0,0,0,0,1,0,NA,3,4,5,1,2,5,4,9,10,11
"446",2,2,NA,1,1,2,NA,1,3,3,1,2,4,2,0,0,1,NA,1,1,1,NA,NA,5,4,5,2,NA,4,8,7,9,9
"447",2,2,15,2,2,2,3,3,1,1,4,1,1,2,0,0,1,0,NA,1,1,1,NA,5,3,NA,1,1,5,0,11,11,11
"448",2,2,17,1,NA,2,2,1,3,3,3,2,3,1,0,0,0,0,1,1,0,0,1,5,5,5,5,5,3,8,8,10,9
"449",2,1,16,1,1,2,4,4,NA,5,1,NA,2,NA,0,NA,0,0,1,1,1,NA,1,4,2,2,1,1,4,6,16,16,17
"450",2,1,15,1,1,2,1,2,3,4,1,2,2,NA,0,0,0,NA,0,1,1,0,0,5,1,2,1,1,1,3,11,13,13
"451",2,1,16,1,1,2,2,3,NA,NA,1,2,3,2,0,0,1,0,0,1,1,NA,0,4,5,4,1,2,1,2,15,15,15
"452",NA,2,16,1,1,2,1,2,3,3,1,1,2,2,0,0,0,0,0,1,1,0,0,4,3,NA,1,1,5,0,10,11,11
"453",2,1,16,1,1,NA,2,2,3,3,1,2,3,2,0,NA,1,0,0,1,1,1,0,4,4,5,1,1,4,4,9,10,11
"454",2,1,16,2,NA,2,1,NA,3,4,1,2,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,0,10,8,8
"455",2,1,16,2,1,2,1,2,3,4,1,2,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,NA,9,8,8
"456",NA,1,15,2,1,2,2,1,1,3,2,2,1,2,0,1,NA,0,0,0,1,1,0,4,4,2,3,3,2,0,9,10,9
"457",2,1,16,2,1,2,1,1,1,3,1,1,NA,2,0,0,1,0,0,NA,1,0,1,5,4,NA,2,1,2,0,13,14,15
"458",2,2,NA,1,2,2,1,NA,1,4,4,2,1,1,0,0,1,0,1,1,1,1,0,5,5,5,5,5,3,4,10,11,NA
"459",2,1,16,1,1,2,1,1,3,3,2,1,4,4,0,0,1,0,0,NA,1,1,0,4,3,2,NA,1,1,0,13,10,13
"460",2,1,16,1,1,2,1,1,1,3,3,1,4,3,0,NA,1,0,0,1,NA,0,0,4,4,3,1,1,5,2,10,9,10
"461",2,1,15,1,1,2,NA,1,1,3,2,1,2,2,0,0,NA,0,1,1,1,1,0,4,3,NA,1,1,2,1,11,10,NA
"462",2,1,16,1,1,2,1,1,1,3,3,2,2,1,0,0,0,0,1,1,1,NA,1,4,2,2,4,3,2,0,13,12,14
"463",2,NA,15,1,1,2,1,1,1,1,1,1,3,2,0,0,NA,0,0,1,1,0,0,4,2,1,1,2,2,NA,13,14,14
"464",2,1,15,1,2,2,2,NA,3,3,NA,1,1,3,0,1,1,0,0,1,1,0,0,NA,4,3,NA,2,5,2,14,11,12
"465",2,2,16,1,1,2,1,1,1,NA,3,1,NA,1,0,0,0,0,1,1,1,0,0,3,4,4,3,4,5,6,11,NA,NA
"466",2,1,18,2,1,2,1,2,3,3,1,1,1,2,1,0,1,0,1,NA,1,1,1,3,4,4,2,3,5,9,9,8,8
"467",NA,2,15,2,1,2,3,1,3,4,2,2,2,1,0,0,1,0,0,1,1,0,0,3,2,3,1,3,4,0,10,9,11
"468",2,1,16,1,1,2,2,2,3,4,1,NA,3,2,0,0,1,0,1,1,1,1,NA,5,3,4,1,1,NA,1,14,NA,14
"469",2,2,15,2,1,2,NA,2,2,3,4,2,3,1,0,0,0,0,0,1,1,NA,0,4,3,3,NA,2,4,1,13,12,13
"470",2,2,16,NA,1,2,4,4,3,5,1,1,1,NA,NA,0,1,NA,1,1,NA,0,1,NA,3,1,1,1,3,NA,13,12,13
"471",2,1,15,1,1,NA,3,3,NA,3,4,2,1,2,0,0,1,0,0,1,1,1,1,4,5,4,1,1,1,4,13,12,12
"472",2,1,16,1,NA,2,2,2,NA,NA,1,2,2,2,1,0,1,0,1,NA,1,0,0,NA,4,4,2,3,5,2,12,11,12
"473",2,1,16,1,2,2,2,2,3,3,2,1,3,1,0,0,1,0,1,1,1,0,1,4,3,2,1,1,4,0,14,14,16
"474",2,2,16,2,2,2,2,1,1,4,1,2,2,1,0,0,1,0,1,1,1,1,0,2,4,3,2,3,4,4,10,8,10
"475",2,2,15,1,2,2,1,NA,1,3,4,1,3,1,0,0,1,0,1,1,1,1,0,4,NA,4,3,5,3,NA,10,11,NA
"476",2,1,15,2,1,2,2,2,NA,4,1,2,2,3,0,0,1,0,1,1,1,0,0,5,3,2,1,1,4,0,12,13,14
"477",2,1,16,1,2,2,2,1,3,3,2,2,1,1,0,0,1,0,0,1,1,1,1,5,4,3,1,NA,5,2,10,8,8
"478",2,2,15,2,1,2,NA,3,4,4,1,1,2,1,0,0,1,0,1,NA,1,1,0,4,3,3,2,4,3,11,12,10,11
"479",2,1,16,1,1,2,1,1,NA,3,1,1,2,2,3,1,1,0,0,1,1,0,0,3,4,3,1,1,1,0,NA,7,8
"480",2,1,17,2,1,2,2,2,3,1,1,2,1,1,0,0,1,0,1,1,0,0,0,NA,5,3,1,1,5,4,9,9,10
"481",2,1,19,2,1,2,NA,3,NA,4,1,3,1,1,1,0,0,0,0,1,0,1,1,4,4,4,1,1,2,0,9,9,10
"482",2,NA,17,1,1,2,2,1,1,3,1,NA,3,1,0,NA,1,0,1,1,0,0,1,5,5,3,1,1,3,2,9,10,11
"483",2,1,15,1,2,2,1,1,1,3,1,2,2,1,NA,0,1,0,0,1,0,0,1,5,2,1,1,3,4,0,9,10,9
"484",2,1,16,1,1,2,2,2,3,3,NA,NA,3,NA,0,0,1,0,0,1,0,NA,0,3,4,5,1,2,1,1,9,10,11
"485",2,1,16,2,2,1,2,NA,3,3,2,2,1,1,0,0,1,0,NA,1,0,0,0,4,3,NA,1,2,1,6,7,7,8
"486",2,1,17,1,1,2,2,2,1,3,1,2,2,NA,0,0,1,0,0,1,1,1,0,4,3,5,1,2,4,0,11,10,NA
"487",2,1,16,2,1,2,2,2,3,4,1,1,1,1,1,0,1,1,1,0,1,1,0,4,4,3,1,4,3,1,9,10,10
"488",2,1,18,1,2,1,3,2,3,3,NA,3,2,3,2,0,1,NA,0,0,0,0,1,3,3,2,1,1,2,6,7,9,NA
"489",2,1,19,2,1,2,NA,NA,1,4,1,2,1,3,NA,0,0,0,1,1,0,0,1,5,3,1,1,1,3,6,7,9,NA
"490",2,2,18,1,1,2,1,1,3,3,2,2,2,1,1,0,0,0,1,1,0,1,0,4,4,3,3,4,4,0,8,9,10
"491",2,1,18,NA,1,2,1,1,NA,1,1,2,2,1,1,0,0,0,0,0,0,1,NA,3,2,3,1,1,2,4,NA,11,10
"492",2,1,19,NA,NA,2,1,1,3,3,1,3,2,2,1,0,1,0,0,1,1,NA,1,1,1,4,4,1,NA,12,7,8,NA
"493",2,1,16,1,1,1,2,2,2,3,1,2,1,2,0,0,0,0,0,0,1,0,1,3,3,2,1,1,3,2,8,10,10
"494",2,1,17,2,1,2,0,1,NA,1,1,1,2,1,0,0,0,0,1,0,1,0,0,2,4,4,3,5,5,5,9,9,10
"495",NA,1,16,1,NA,2,1,2,1,3,1,2,1,2,0,0,0,0,1,1,0,1,0,4,4,5,1,3,3,0,8,9,9
"496",2,1,16,2,1,2,3,3,3,3,4,2,1,1,0,0,0,0,1,1,0,1,1,4,5,4,1,1,4,NA,14,13,13
"497",2,1,16,1,2,2,1,1,4,4,2,2,NA,1,0,NA,1,0,1,1,1,1,1,NA,4,4,2,2,4,2,14,14,14
"498",2,2,17,2,1,2,3,3,NA,1,1,2,2,4,1,0,1,1,1,1,1,0,0,5,4,5,3,NA,5,0,10,11,10
"499",2,1,16,2,1,2,2,1,3,4,1,2,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,0,14,13,14
"500",2,1,16,2,1,2,2,2,4,3,1,2,1,1,0,0,1,1,1,1,1,NA,1,4,2,5,1,2,5,0,17,16,16
"501",2,2,NA,2,1,2,1,2,3,3,1,1,NA,1,1,0,1,0,1,1,0,1,1,5,3,5,5,5,1,12,6,7,7
"502",2,2,16,2,2,2,4,3,3,3,1,1,1,1,0,0,0,0,1,1,1,1,0,4,2,5,NA,5,5,8,14,12,13
"503",2,2,17,1,2,2,2,2,NA,4,3,2,3,4,1,0,1,0,0,1,1,0,0,1,3,5,3,5,3,2,10,8,9
"504",2,NA,16,2,NA,2,1,1,3,3,1,NA,1,4,0,1,1,0,1,1,1,1,NA,2,NA,1,1,1,5,0,14,14,14
"505",2,1,19,2,2,2,2,2,3,3,2,2,1,3,0,0,0,0,0,1,1,1,1,NA,NA,5,1,1,1,0,NA,13,13
"506",2,1,17,1,1,2,1,1,1,3,NA,2,2,1,0,0,1,0,1,0,1,1,1,4,4,5,1,2,5,0,11,11,11
"507",2,1,20,2,1,2,3,3,1,4,3,2,2,2,1,0,0,0,1,1,1,1,1,3,3,4,2,4,3,8,11,9,NA
"508",2,1,17,2,2,2,1,1,3,4,1,1,1,3,0,0,1,0,0,1,1,0,1,4,3,3,1,1,3,0,11,11,10
"509",2,2,17,NA,NA,2,2,2,NA,NA,1,2,3,1,1,0,NA,0,0,0,1,1,0,4,4,5,1,NA,5,0,10,9,9
"510",2,NA,16,1,2,2,1,1,1,3,1,1,3,2,0,0,1,0,0,1,1,0,0,5,3,2,1,1,1,0,16,17,18
"511",2,NA,17,1,1,2,2,NA,3,3,4,2,2,2,0,NA,1,0,1,1,1,0,0,5,3,2,1,1,1,0,15,17,17
"512",2,1,17,2,1,1,1,0,3,3,3,2,2,2,0,0,0,0,0,1,NA,1,1,4,4,5,1,1,4,1,11,9,10
"513",2,1,NA,1,1,2,1,1,1,NA,3,2,1,2,1,0,1,0,0,1,1,1,1,4,3,2,1,1,5,9,7,7,7
"514",2,1,16,2,1,2,3,1,3,3,1,2,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0,8,NA,8
"515",2,1,16,2,1,2,NA,2,4,NA,1,2,1,1,0,0,0,0,0,NA,1,1,0,3,1,3,1,4,3,2,7,6,7
"516",2,1,18,2,2,2,1,1,3,1,4,2,2,NA,0,1,0,0,0,1,1,0,0,2,3,5,1,4,3,8,9,NA,10
"517",2,1,16,1,1,2,4,4,2,5,4,1,1,2,0,0,NA,0,NA,0,1,NA,1,4,3,3,2,3,2,0,14,16,16
"518",2,1,16,1,2,2,1,2,3,3,4,2,2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,14,14,15
"519",2,1,18,2,1,1,NA,4,3,4,4,1,1,2,1,0,1,0,0,1,1,1,0,2,3,2,1,3,1,8,8,5,8
"520",2,2,16,1,1,2,2,1,3,4,4,2,2,2,0,0,0,NA,1,1,1,1,NA,5,2,1,1,1,NA,0,8,7,0
"521",2,1,16,2,NA,2,NA,1,1,3,3,2,3,2,0,0,1,0,0,1,1,1,0,4,NA,2,1,3,5,6,NA,8,NA
"522",2,1,16,1,1,2,2,NA,1,4,3,NA,2,2,0,0,1,0,1,1,1,1,0,3,3,3,NA,1,2,0,8,10,10
"523",2,1,16,2,1,NA,NA,4,2,NA,1,2,1,2,0,0,1,0,0,1,1,1,1,4,NA,4,1,2,3,4,8,8,8
"524",2,2,18,2,2,2,4,4,1,2,2,2,1,4,0,0,NA,0,1,1,0,1,1,5,NA,5,5,5,5,NA,5,6,6
"525",2,1,16,1,2,2,3,4,1,3,3,2,3,2,0,0,1,0,0,0,NA,0,0,4,2,1,1,1,NA,2,7,9,8
"526",2,2,17,2,2,2,4,4,3,4,2,2,1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0,15,14,16
"527",2,1,17,1,NA,2,4,1,3,NA,3,2,1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,13,14,14
"528",2,NA,16,2,2,2,2,2,NA,4,3,2,NA,NA,0,0,NA,NA,0,1,1,0,0,5,1,3,2,2,3,0,10,9,10
"529",NA,1,17,1,1,NA,2,2,1,3,NA,2,1,1,NA,0,1,1,0,1,1,1,0,NA,1,3,1,2,5,5,9,9,9
"530",2,1,16,2,2,2,4,4,4,4,3,1,2,1,0,0,1,0,0,1,1,0,0,5,1,3,1,2,5,1,11,11,11
"531",2,NA,17,2,1,2,3,3,4,4,NA,2,1,1,0,0,1,0,1,1,1,1,0,4,1,4,5,5,3,8,7,10,9
"532",2,2,17,2,1,2,1,1,NA,4,3,2,3,2,0,0,0,0,0,1,1,1,1,5,1,NA,3,3,1,0,10,10,10
"533",2,2,16,2,1,2,2,1,2,4,3,2,2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,9,7,8
"534",2,1,16,2,2,2,2,1,3,4,3,2,1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,NA,3,0,14,NA,16
"535",NA,NA,16,2,2,2,4,4,NA,2,3,NA,1,NA,0,0,1,0,0,1,1,1,0,4,1,NA,2,5,5,0,11,NA,12
"536",2,2,15,NA,1,2,1,2,NA,4,1,2,3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11,9,11,10
"537",2,2,15,2,2,1,2,2,3,3,4,2,3,4,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8,NA,14,14
"538",NA,2,15,2,2,1,2,1,4,4,1,2,1,1,0,0,0,0,NA,1,1,1,0,4,3,3,NA,2,5,11,12,13,12
"539",2,1,16,1,2,2,2,2,3,3,1,2,1,3,0,0,1,0,0,NA,1,0,1,4,3,3,2,2,5,2,11,11,11
"540",2,1,16,2,2,2,4,1,3,3,2,NA,2,2,0,NA,1,0,1,NA,1,1,0,1,NA,4,2,2,1,8,9,10,10
"541",2,1,17,NA,1,2,3,2,1,3,2,2,2,1,0,0,NA,0,0,1,1,0,1,4,NA,3,2,2,1,5,9,11,11
"542",2,1,17,1,1,2,2,2,3,3,3,2,2,2,0,1,0,1,0,1,1,0,0,5,1,3,1,1,5,0,11,NA,11
"543",2,1,16,NA,1,2,4,4,5,NA,NA,2,2,3,0,0,1,0,0,NA,1,1,1,5,3,5,1,4,5,1,10,11,12
"544",2,2,17,1,1,2,4,4,2,3,1,1,3,1,3,0,0,0,1,1,1,1,1,3,3,3,1,NA,5,2,9,9,8
"545",2,2,17,1,2,2,1,3,3,3,1,1,2,1,0,0,0,0,1,1,1,0,1,5,1,2,NA,3,5,2,12,11,12
"546",2,2,17,2,1,2,3,4,4,3,3,2,1,2,1,0,1,0,1,0,1,1,1,5,NA,4,3,4,5,8,8,9,8
"547",2,1,17,2,1,2,NA,4,2,2,1,1,1,2,0,0,1,0,0,1,1,1,0,5,2,5,NA,1,5,0,NA,15,16
"548",2,2,16,1,2,2,4,1,3,1,3,1,1,1,0,0,0,0,0,1,1,1,0,4,1,2,2,NA,2,0,10,11,11
"549",2,1,17,NA,NA,1,1,1,1,1,3,2,NA,2,0,0,0,0,1,1,1,1,1,4,5,NA,1,2,3,2,11,10,11
"550",2,NA,17,NA,1,2,4,2,3,NA,1,2,2,2,0,1,1,0,0,0,1,NA,0,4,3,3,2,3,5,0,17,18,18
"551",2,2,NA,2,2,1,2,2,3,4,1,1,2,2,0,0,1,0,0,0,1,1,1,4,1,2,NA,2,5,0,12,13,13
"552",2,2,17,2,1,2,3,2,3,3,3,1,2,2,0,0,1,1,0,1,1,1,0,4,NA,2,2,2,1,0,13,14,13
"553",2,2,19,2,1,2,1,1,3,3,NA,2,1,2,2,0,1,0,1,1,NA,1,0,4,4,3,3,4,4,2,9,9,10
"554",2,2,17,2,2,1,1,0,3,3,2,2,1,1,0,0,0,0,0,1,1,0,1,4,1,2,1,1,5,4,11,11,12
"555",2,1,17,1,1,NA,1,1,1,1,1,1,2,1,0,0,1,0,1,1,0,NA,1,3,5,5,2,2,4,3,10,11,10
"556",2,1,16,1,1,2,1,2,3,3,2,1,1,3,0,1,1,0,0,0,NA,NA,1,4,3,4,NA,1,NA,5,13,14,13
"557",2,2,NA,1,2,2,1,2,3,1,1,2,1,1,0,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4,9,10,11
"558",2,1,17,1,1,2,3,1,3,3,1,2,2,2,3,0,1,0,1,NA,1,1,1,5,4,4,1,1,5,2,7,9,NA
"559",2,2,17,1,1,2,2,2,3,3,1,2,NA,1,0,0,0,0,1,1,0,0,1,5,5,5,3,NA,5,0,8,13,10
"560",2,2,18,1,1,2,1,0,1,1,1,3,3,1,1,1,1,0,0,1,1,0,0,4,3,2,1,1,NA,0,12,12,13
"561",2,2,17,NA,1,2,1,1,3,4,1,2,2,NA,0,0,1,0,1,0,1,1,1,4,5,5,1,3,2,0,10,9,10
"562",2,2,18,2,2,NA,1,1,1,1,1,2,2,2,NA,0,1,0,1,1,1,NA,0,4,3,3,1,4,5,6,10,9,10
"563",2,1,16,1,2,2,2,2,3,4,1,1,1,2,0,0,0,NA,1,1,1,0,1,5,4,3,1,1,1,0,11,13,12
"564",2,2,17,2,1,NA,2,2,3,3,1,2,NA,1,1,0,NA,0,1,1,1,0,1,1,2,1,2,3,5,0,7,0,NA
"565",2,2,NA,1,1,2,3,2,4,3,1,NA,2,1,NA,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2,11,9,10
"566",2,2,16,1,2,2,1,1,1,3,1,2,2,1,0,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0,10,10,9
"567",2,2,18,1,1,2,1,1,4,3,1,3,2,1,1,0,1,0,0,1,0,1,1,5,3,3,2,3,5,2,9,7,9
"568",2,2,18,1,1,2,NA,2,4,3,1,2,1,NA,1,0,0,0,0,NA,0,1,0,2,3,1,2,2,NA,0,4,0,0
"569",2,2,NA,2,1,2,3,2,1,4,1,2,2,1,3,0,0,NA,1,1,1,0,0,3,2,1,1,1,3,4,6,11,9
"570",2,NA,18,2,1,2,3,3,1,1,1,2,1,2,NA,0,1,0,1,1,0,1,0,4,4,5,1,3,3,9,4,8,8
"571",2,2,16,1,1,2,2,2,4,4,1,2,2,1,0,0,1,0,1,1,1,1,1,5,4,3,2,4,4,6,7,NA,8
"572",2,2,19,2,1,2,2,1,1,3,1,3,2,NA,3,0,0,0,1,0,0,NA,1,4,4,3,1,3,5,4,8,9,9
"573",2,1,16,2,1,1,NA,2,4,1,1,NA,2,2,2,0,1,0,1,1,1,0,1,2,5,5,1,1,1,8,NA,5,NA
"574",2,1,17,2,1,2,1,1,3,1,1,2,1,1,0,0,1,0,1,1,1,0,0,4,3,2,1,2,5,9,7,NA,10
"575",2,2,20,1,1,2,1,1,3,3,1,3,2,1,1,NA,1,0,0,1,0,1,NA,4,NA,3,2,4,4,12,8,11,10
"576",2,1,18,1,1,1,4,3,4,NA,1,2,1,1,0,0,1,0,0,1,1,1,0,5,4,4,3,4,2,8,10,11,10
"577",2,2,18,1,1,2,3,2,NA,3,1,2,2,1,0,0,1,0,0,0,1,1,0,2,5,5,5,5,5,8,9,10,NA
"578",2,2,19,1,NA,2,1,1,3,4,2,3,3,2,1,0,NA,0,0,1,NA,1,NA,5,4,4,3,3,2,8,10,9,11
"579",2,2,NA,2,1,2,3,3,2,3,1,2,2,2,1,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4,8,9,10
"580",NA,2,18,NA,2,2,1,3,1,4,1,NA,1,1,0,0,0,NA,0,1,0,1,1,4,NA,3,2,3,NA,0,9,10,9
